user_id,sub_id,cost,start_date,recurring_length,alert_id,sort_group,user_notes,cancelled,rating
68,37,2,2021-10-16,monthly,1,food,This is a note for user 68 subscription 3.,False,3
68,39,10,2021-3-24,monthly,1,food,This is a note for user 68 subscription 4.,False,4
69,4,17,2021-4-21,monthly,1,tv and movies,This is a note for user 69 subscription 1.,False,3
69,15,9,2021-4-26,monthly,1,music,This is a note for user 69 subscription 2.,False,1
69,16,16,2021-3-8,monthly,1,music,This is a note for user 69 subscription 3.,False,4
69,18,11,2021-6-27,monthly,1,music,This is a note for user 69 subscription 4.,False,5
69,24,16,2021-10-13,monthly,1,games,This is a note for user 69 subscription 5.,False,3
70,6,10,2021-10-8,monthly,1,tv and movies,This is a note for user 70 subscription 1.,False,4
70,7,17,2021-1-10,monthly,1,tv and movies,This is a note for user 70 subscription 2.,False,4
70,8,12,2021-3-8,monthly,1,tv and movies,This is a note for user 70 subscription 3.,False,2
70,9,9,2021-5-2,monthly,1,tv and movies,This is a note for user 70 subscription 4.,False,3
70,14,15,2021-9-12,monthly,1,music,This is a note for user 70 subscription 5.,False,3
70,24,18,2021-10-19,monthly,1,games,This is a note for user 70 subscription 6.,False,4
70,27,20,2021-6-4,monthly,1,games,This is a note for user 70 subscription 7.,False,1
71,36,16,2021-1-21,monthly,1,food,This is a note for user 71 subscription 1.,False,4
71,11,12,2021-4-15,monthly,1,music,This is a note for user 71 subscription 2.,False,4
71,12,6,2021-8-22,monthly,1,music,This is a note for user 71 subscription 3.,False,5
71,23,18,2021-8-26,monthly,1,games,This is a note for user 71 subscription 4.,False,5
71,28,4,2021-6-12,monthly,1,games,This is a note for user 71 subscription 5.,False,5
72,33,9,2021-10-19,monthly,1,books,This is a note for user 72 subscription 1.,False,3
72,39,14,2021-4-9,monthly,1,food,This is a note for user 72 subscription 2.,False,3
72,40,9,2021-4-8,monthly,1,food,This is a note for user 72 subscription 3.,False,2
72,12,6,2021-8-17,monthly,1,music,This is a note for user 72 subscription 4.,False,3
72,22,6,2021-10-25,monthly,1,games,This is a note for user 72 subscription 5.,False,3
72,24,16,2021-3-12,monthly,1,games,This is a note for user 72 subscription 6.,False,3
72,27,2,2021-11-11,monthly,1,games,This is a note for user 72 subscription 7.,False,5
72,30,8,2021-6-24,monthly,1,games,This is a note for user 72 subscription 8.,False,4
73,11,7,2021-10-17,monthly,1,music,This is a note for user 73 subscription 1.,False,4
74,5,19,2021-8-10,monthly,1,tv and movies,This is a note for user 74 subscription 1.,False,3
74,18,7,2021-6-9,monthly,1,music,This is a note for user 74 subscription 2.,False,3
74,20,1,2021-10-24,monthly,1,music,This is a note for user 74 subscription 3.,False,5
74,22,3,2021-9-19,monthly,1,games,This is a note for user 74 subscription 4.,False,4
74,31,2,2021-10-13,monthly,1,books,This is a note for user 74 subscription 5.,False,4
75,37,20,2021-10-2,monthly,1,food,This is a note for user 75 subscription 1.,False,5
75,6,6,2021-4-8,monthly,1,tv and movies,This is a note for user 75 subscription 2.,False,4
75,39,20,2021-4-8,monthly,1,food,This is a note for user 75 subscription 3.,False,4
75,40,20,2021-5-2,monthly,1,food,This is a note for user 75 subscription 4.,False,5
75,7,17,2021-1-1,monthly,1,tv and movies,This is a note for user 75 subscription 5.,False,2
76,32,14,2021-10-17,monthly,1,books,This is a note for user 76 subscription 1.,False,5
76,10,11,2021-1-10,monthly,1,tv and movies,This is a note for user 76 subscription 2.,False,5
77,33,11,2021-10-10,monthly,1,books,This is a note for user 77 subscription 1.,False,1
77,34,19,2021-6-9,monthly,1,books,This is a note for user 77 subscription 2.,False,4
77,35,17,2021-7-20,monthly,1,books,This is a note for user 77 subscription 3.,False,4
77,37,11,2021-4-17,monthly,1,food,This is a note for user 77 subscription 4.,False,3
77,7,9,2021-9-21,monthly,1,tv and movies,This is a note for user 77 subscription 5.,False,4
77,25,18,2021-1-22,monthly,1,games,This is a note for user 77 subscription 6.,False,4
77,26,15,2021-1-19,monthly,1,games,This is a note for user 77 subscription 7.,False,4
77,31,1,2021-10-5,monthly,1,books,This is a note for user 77 subscription 8.,False,4
78,12,9,2021-6-5,monthly,1,music,This is a note for user 78 subscription 1.,False,3
78,13,9,2021-6-20,monthly,1,music,This is a note for user 78 subscription 2.,False,5
78,18,4,2021-11-22,monthly,1,music,This is a note for user 78 subscription 3.,False,5
78,20,7,2021-2-26,monthly,1,music,This is a note for user 78 subscription 4.,False,3
78,21,14,2021-5-23,monthly,1,games,This is a note for user 78 subscription 5.,False,5
78,25,12,2021-6-2,monthly,1,games,This is a note for user 78 subscription 6.,False,3
79,1,10,2021-4-8,monthly,1,tv and movies,This is a note for user 79 subscription 1.,False,5
79,2,10,2021-8-3,monthly,1,tv and movies,This is a note for user 79 subscription 2.,False,2
79,37,10,2021-6-21,monthly,1,food,This is a note for user 79 subscription 3.,False,5
79,25,4,2021-5-11,monthly,1,games,This is a note for user 79 subscription 4.,False,5
79,27,17,2021-3-5,monthly,1,games,This is a note for user 79 subscription 5.,False,4
80,35,4,2021-7-13,monthly,1,books,This is a note for user 80 subscription 1.,False,5
80,14,15,2021-8-15,monthly,1,music,This is a note for user 80 subscription 2.,False,3
80,26,19,2021-2-24,monthly,1,games,This is a note for user 80 subscription 3.,False,4
80,30,1,2021-6-21,monthly,1,games,This is a note for user 80 subscription 4.,False,4
80,31,14,2021-10-8,monthly,1,books,This is a note for user 80 subscription 5.,False,3
81,1,12,2021-7-25,monthly,1,tv and movies,This is a note for user 81 subscription 1.,False,2
81,21,2,2021-9-17,monthly,1,games,This is a note for user 81 subscription 2.,False,2
82,32,4,2021-7-24,monthly,1,books,This is a note for user 82 subscription 1.,False,3
82,33,3,2021-12-6,monthly,1,books,This is a note for user 82 subscription 2.,False,4
82,35,16,2021-5-3,monthly,1,books,This is a note for user 82 subscription 3.,False,4
82,4,14,2021-8-10,monthly,1,tv and movies,This is a note for user 82 subscription 4.,False,3
82,3,14,2021-7-13,monthly,1,tv and movies,This is a note for user 82 subscription 5.,False,3
82,12,10,2021-4-15,monthly,1,music,This is a note for user 82 subscription 6.,False,4
82,15,12,2021-10-26,monthly,1,music,This is a note for user 82 subscription 7.,False,4
83,17,8,2021-6-10,monthly,1,music,This is a note for user 83 subscription 1.,False,5
83,30,11,2021-6-1,monthly,1,games,This is a note for user 83 subscription 2.,False,5
83,14,10,2021-9-28,monthly,1,music,This is a note for user 83 subscription 3.,False,3
84,1,1,2021-3-15,monthly,1,tv and movies,This is a note for user 84 subscription 1.,False,5
84,2,2,2021-6-18,monthly,1,tv and movies,This is a note for user 84 subscription 2.,False,5
84,9,8,2021-8-5,monthly,1,tv and movies,This is a note for user 84 subscription 3.,False,4
84,12,8,2021-2-5,monthly,1,music,This is a note for user 84 subscription 4.,False,3
84,13,19,2021-11-25,monthly,1,music,This is a note for user 84 subscription 5.,False,3
85,2,15,2021-9-2,monthly,1,tv and movies,This is a note for user 85 subscription 1.,False,3
85,34,16,2021-10-14,monthly,1,books,This is a note for user 85 subscription 2.,False,5
85,3,6,2021-9-14,monthly,1,tv and movies,This is a note for user 85 subscription 3.,False,3
85,8,10,2021-11-16,monthly,1,tv and movies,This is a note for user 85 subscription 4.,False,4
85,40,6,2021-1-2,monthly,1,food,This is a note for user 85 subscription 5.,False,5
86,33,13,2021-3-15,monthly,1,books,This is a note for user 86 subscription 1.,False,4
86,20,14,2021-12-20,monthly,1,music,This is a note for user 86 subscription 2.,False,5
87,37,6,2021-5-4,monthly,1,food,This is a note for user 87 subscription 1.,False,1
87,29,12,2021-10-9,monthly,1,games,This is a note for user 87 subscription 2.,False,4
87,14,11,2021-9-22,monthly,1,music,This is a note for user 87 subscription 3.,False,2
88,25,10,2021-11-28,monthly,1,games,This is a note for user 88 subscription 1.,False,4
88,2,20,2021-8-11,monthly,1,tv and movies,This is a note for user 88 subscription 2.,False,5
88,30,18,2021-2-3,monthly,1,games,This is a note for user 88 subscription 3.,False,3
88,31,1,2021-12-17,monthly,1,books,This is a note for user 88 subscription 4.,False,4
89,32,11,2021-7-24,monthly,1,books,This is a note for user 89 subscription 1.,False,3
89,1,8,2021-1-6,monthly,1,tv and movies,This is a note for user 89 subscription 2.,False,5
89,3,17,2021-5-24,monthly,1,tv and movies,This is a note for user 89 subscription 3.,False,3
89,13,14,2021-8-4,monthly,1,music,This is a note for user 89 subscription 4.,False,3
89,29,2,2021-3-9,monthly,1,games,This is a note for user 89 subscription 5.,False,3
90,2,13,2021-9-1,monthly,1,tv and movies,This is a note for user 90 subscription 1.,False,5
90,5,8,2021-12-12,monthly,1,tv and movies,This is a note for user 90 subscription 2.,False,4
90,15,3,2021-3-22,monthly,1,music,This is a note for user 90 subscription 3.,False,5
90,22,17,2021-9-16,monthly,1,games,This is a note for user 90 subscription 4.,False,3
90,23,16,2021-12-3,monthly,1,games,This is a note for user 90 subscription 5.,False,4
90,25,15,2021-9-28,monthly,1,games,This is a note for user 90 subscription 6.,False,1
90,26,19,2021-1-1,monthly,1,games,This is a note for user 90 subscription 7.,False,1
91,5,11,2021-11-27,monthly,1,tv and movies,This is a note for user 91 subscription 1.,False,4
91,15,18,2021-9-12,monthly,1,music,This is a note for user 91 subscription 2.,False,4
91,16,1,2021-11-13,monthly,1,music,This is a note for user 91 subscription 3.,False,4
91,17,5,2021-10-14,monthly,1,music,This is a note for user 91 subscription 4.,False,4
91,20,7,2021-4-1,monthly,1,music,This is a note for user 91 subscription 5.,False,4
91,24,2,2021-10-9,monthly,1,games,This is a note for user 91 subscription 6.,False,2
92,3,7,2021-2-5,monthly,1,tv and movies,This is a note for user 92 subscription 1.,False,5
93,11,3,2021-12-12,monthly,1,music,This is a note for user 93 subscription 1.,False,2
94,6,12,2021-5-23,monthly,1,tv and movies,This is a note for user 94 subscription 1.,False,4
94,11,5,2021-10-10,monthly,1,music,This is a note for user 94 subscription 2.,False,2
94,13,18,2021-8-5,monthly,1,music,This is a note for user 94 subscription 3.,False,1
94,23,18,2021-9-14,monthly,1,games,This is a note for user 94 subscription 4.,False,4
94,24,2,2021-8-17,monthly,1,games,This is a note for user 94 subscription 5.,False,3
95,7,9,2021-3-14,monthly,1,tv and movies,This is a note for user 95 subscription 1.,False,5
95,12,16,2021-2-7,monthly,1,music,This is a note for user 95 subscription 2.,False,2
95,29,2,2021-12-5,monthly,1,games,This is a note for user 95 subscription 3.,False,4
95,23,9,2021-3-24,monthly,1,games,This is a note for user 95 subscription 4.,False,3
96,40,13,2021-12-10,monthly,1,food,This is a note for user 96 subscription 1.,False,3
96,24,17,2021-9-11,monthly,1,games,This is a note for user 96 subscription 2.,False,4
97,2,12,2021-3-9,monthly,1,tv and movies,This is a note for user 97 subscription 1.,False,3
97,39,6,2021-3-2,monthly,1,food,This is a note for user 97 subscription 2.,False,4
97,40,11,2021-7-28,monthly,1,food,This is a note for user 97 subscription 3.,False,3
97,22,13,2021-9-19,monthly,1,games,This is a note for user 97 subscription 4.,False,2
97,24,4,2021-5-8,monthly,1,games,This is a note for user 97 subscription 5.,False,3
97,27,5,2021-10-1,monthly,1,games,This is a note for user 97 subscription 6.,False,3
98,11,10,2021-4-14,monthly,1,music,This is a note for user 98 subscription 1.,False,3
98,36,12,2021-10-26,monthly,1,food,This is a note for user 98 subscription 2.,False,4
99,27,16,2021-8-14,monthly,1,games,This is a note for user 99 subscription 1.,False,5
99,36,6,2021-8-9,monthly,1,food,This is a note for user 99 subscription 2.,False,4
100,1,17,2021-5-2,monthly,1,tv and movies,This is a note for user 100 subscription 1.,False,5
100,3,4,2021-8-14,monthly,1,tv and movies,This is a note for user 100 subscription 2.,False,4
100,6,8,2021-1-9,monthly,1,tv and movies,This is a note for user 100 subscription 3.,False,4
100,9,17,2021-1-12,monthly,1,tv and movies,This is a note for user 100 subscription 4.,False,4
100,10,9,2021-4-28,monthly,1,tv and movies,This is a note for user 100 subscription 5.,False,2
100,13,12,2021-7-18,monthly,1,music,This is a note for user 100 subscription 6.,False,3
100,30,19,2021-3-10,monthly,1,games,This is a note for user 100 subscription 7.,False,4
101,21,15,2021-4-19,monthly,1,games,This is a note for user 101 subscription 1.,False,4
101,38,5,2021-6-14,monthly,1,food,This is a note for user 101 subscription 2.,False,3
101,15,17,2021-11-22,monthly,1,music,This is a note for user 101 subscription 3.,False,5
102,18,4,2021-3-20,monthly,1,music,This is a note for user 102 subscription 1.,False,3
102,28,19,2021-8-16,monthly,1,games,This is a note for user 102 subscription 2.,False,2
102,29,5,2021-1-17,monthly,1,games,This is a note for user 102 subscription 3.,False,5
103,1,13,2021-7-15,monthly,1,tv and movies,This is a note for user 103 subscription 1.,False,5
103,2,9,2021-3-21,monthly,1,tv and movies,This is a note for user 103 subscription 2.,False,3
103,4,12,2021-3-24,monthly,1,tv and movies,This is a note for user 103 subscription 3.,False,3
103,6,5,2021-3-7,monthly,1,tv and movies,This is a note for user 103 subscription 4.,False,4
103,39,19,2021-3-7,monthly,1,food,This is a note for user 103 subscription 5.,False,3
103,8,20,2021-6-1,monthly,1,tv and movies,This is a note for user 103 subscription 6.,False,5
103,25,12,2021-8-14,monthly,1,games,This is a note for user 103 subscription 7.,False,4
103,29,7,2021-1-27,monthly,1,games,This is a note for user 103 subscription 8.,False,4
104,19,13,2021-12-5,monthly,1,music,This is a note for user 104 subscription 1.,False,5
105,32,5,2021-8-26,monthly,1,books,This is a note for user 105 subscription 1.,False,1
105,33,14,2021-1-10,monthly,1,books,This is a note for user 105 subscription 2.,False,4
105,34,16,2021-5-1,monthly,1,books,This is a note for user 105 subscription 3.,False,5
105,35,17,2021-5-24,monthly,1,books,This is a note for user 105 subscription 4.,False,3
105,5,3,2021-1-23,monthly,1,tv and movies,This is a note for user 105 subscription 5.,False,5
105,38,3,2021-5-11,monthly,1,food,This is a note for user 105 subscription 6.,False,1
105,17,2,2021-6-1,monthly,1,music,This is a note for user 105 subscription 7.,False,3
105,18,12,2021-12-13,monthly,1,music,This is a note for user 105 subscription 8.,False,4
106,33,19,2021-3-25,monthly,1,books,This is a note for user 106 subscription 1.,False,3
106,27,2,2021-1-25,monthly,1,games,This is a note for user 106 subscription 2.,False,2
107,3,8,2021-11-22,monthly,1,tv and movies,This is a note for user 107 subscription 1.,False,4
107,37,12,2021-2-26,monthly,1,food,This is a note for user 107 subscription 2.,False,2
108,7,15,2021-6-7,monthly,1,tv and movies,This is a note for user 108 subscription 1.,False,1
109,37,11,2021-8-4,monthly,1,food,This is a note for user 109 subscription 1.,False,2
109,40,15,2021-1-3,monthly,1,food,This is a note for user 109 subscription 2.,False,3
109,10,7,2021-4-2,monthly,1,tv and movies,This is a note for user 109 subscription 3.,False,3
109,13,8,2021-6-22,monthly,1,music,This is a note for user 109 subscription 4.,False,5
109,19,4,2021-12-16,monthly,1,music,This is a note for user 109 subscription 5.,False,2
110,10,20,2021-3-9,monthly,1,tv and movies,This is a note for user 110 subscription 1.,False,5
110,23,7,2021-6-21,monthly,1,games,This is a note for user 110 subscription 2.,False,4
110,25,2,2021-7-20,monthly,1,games,This is a note for user 110 subscription 3.,False,3
110,26,15,2021-10-4,monthly,1,games,This is a note for user 110 subscription 4.,False,3
110,29,3,2021-9-22,monthly,1,games,This is a note for user 110 subscription 5.,False,4
110,31,13,2021-10-26,monthly,1,books,This is a note for user 110 subscription 6.,False,4
111,32,14,2021-11-18,monthly,1,books,This is a note for user 111 subscription 1.,False,3
111,33,4,2021-1-25,monthly,1,books,This is a note for user 111 subscription 2.,False,5
111,37,15,2021-4-25,monthly,1,food,This is a note for user 111 subscription 3.,False,2
